Mã đích đến,Tỉnh Thành,Thành phố,Tên đích đến
238TXH06,Nghệ An,Thị xã Hoàng Mai,Xã Quỳnh Lập-238TXH06
238TXH09,Nghệ An,Thị xã Hoàng Mai,Xã Quỳnh Trang-238TXH09
238TXT02,Nghệ An,Thị xã Thái Hòa,Phường Long Sơn-238TXT02
238TXT06,Nghệ An,Thị xã Thái Hòa,Xã Nghĩa Hòa-238TXT06
238HQP14,Nghệ An,Huyện Quế Phong,Xã Tri Lễ-238HQP14
238HTC04,Nghệ An,Huyện Thanh Chương,Xã Hạnh Lâm-238HTC04
238HTC07,Nghệ An,Huyện Thanh Chương,Xã Phong Thịnh-238HTC07
258HCL05,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Tây-258HCL05
258HCL09,Khánh Hòa,Huyện Cam Lâm,Xã Cam Phước Tây-258HCL09
263HDL01,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh-263HDL01
263HDL04,Lâm Đồng,Huyện Di Linh,Xã Đinh Trang Hòa-263HDL04
272HDH14,Long An,Huyện Đức Hòa,Xã Đức Lập Hạ-272HDH14
272HDH19,Long An,Huyện Đức Hòa,Xã Hựu Thạnh-272HDH19
272HMH02,Long An,Huyện Mộc Hoá,Xã Bình Hòa Đông-272HMH02
272HMH06,Long An,Huyện Mộc Hoá,Xã Tân Lập-272HMH06
272HTA01,Long An,Huyện Thạnh Hóa,Thị trấn Thạnh Hóa-272HTA01
257HTH08,Phú Yên,Huyện Tây Hoà,Xã Hòa Tân Tây-257HTH08
257TPT02,Phú Yên,Thành phố Tuy Hòa,Phường 2-257TPT02
257TPT07,Phú Yên,Thành phố Tuy Hòa,Phường 7-257TPT07
257TPT12,Phú Yên,Thành phố Tuy Hòa,Phường Phú Thạnh-257TPT12
257TXS01,Phú Yên,Thị xã Sông Cầu,Phường Xuân Đài-257TXS01
257TXS07,Phú Yên,Thị xã Sông Cầu,Xã Xuân Hải-257TXS07
257TXS11,Phú Yên,Thị xã Sông Cầu,Xã Xuân Phương-257TXS11
232HBT01,Quảng Bình,Huyện Bố Trạch,Thị trấn Hoàn Lão-232HBT01
205HHL01,Lạng Sơn,Huyện Hữu Lũng,Thị trấn Hữu Lũng-205HHL01
228HÝY11,Nam Định,Huyện Ý Yên,Xã Yên Khánh-228HÝY11
228HÝY14,Nam Định,Huyện Ý Yên,Xã Yên Lương-228HÝY14
228HÝY18,Nam Định,Huyện Ý Yên,Xã Yên Nhân-228HÝY18
228HÝY21,Nam Định,Huyện Ý Yên,Xã Yên Phú-228HÝY21
228HÝY25,Nam Định,Huyện Ý Yên,Xã Yên Tân-228HÝY25
228HÝY28,Nam Định,Huyện Ý Yên,Xã Yên Thọ-228HÝY28
220HKM02,Hải Dương,Huyện Kinh Môn,Thị trấn Minh Tân-220HKM02
220HKM08,Hải Dương,Huyện Kinh Môn,Xã Hiến Thành-220HKM08
220HKM11,Hải Dương,Huyện Kinh Môn,Xã Hiệp Sơn-220HKM11
238HND21,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Thắng-238HND21
238HND24,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Trung-238HND24
238HNL03,Nghệ An,Huyện Nghi Lộc,Xã Nghi Công Nam-238HNL03
238HNL07,Nghệ An,Huyện Nghi Lộc,Xã Nghi Hợp-238HNL07
238HNL12,Nghệ An,Huyện Nghi Lộc,Xã Nghi Long-238HNL12
238HNL15,Nghệ An,Huyện Nghi Lộc,Xã Nghi Phương-238HNL15
210HTT01,Phú Thọ,Huyện Thanh Thuỷ,Thị trấn Thanh Thủy-210HTT01
024QDD05,Hà Nội,Quận Đống Đa,Phường Trung Liệt-024QDD05
239HDT06,Hà Tĩnh,Huyện Đức Thọ,Xã Đức Dũng-239HDT06
239HDT09,Hà Tĩnh,Huyện Đức Thọ,Xã Đức Lạc-239HDT09
239HDT12,Hà Tĩnh,Huyện Đức Thọ,Xã Đức Lập-239HDT12
239HDT16,Hà Tĩnh,Huyện Đức Thọ,Xã Đức Thanh-239HDT16
239HDT19,Hà Tĩnh,Huyện Đức Thọ,Xã Đức Tùng-239HDT19
239HDT23,Hà Tĩnh,Huyện Đức Thọ,Xã Tân Hương-239HDT23
239HDT26,Hà Tĩnh,Huyện Đức Thọ,Xã Trường Sơn-239HDT26
277TXH04,Đồng Tháp,Thị xã Hồng Ngự,Xã Tân Hội-277TXH04
237HHH43,Thanh Hóa,Huyện Hoằng Hóa,Xã Hoằng Yến-237HHH43
237HHL02,Thanh Hóa,Huyện Hậu Lộc,Xã Cầu Lộc-237HHL02
237HHL06,Thanh Hóa,Huyện Hậu Lộc,Xã Đồng Lộc-237HHL06
237HHL10,Thanh Hóa,Huyện Hậu Lộc,Xã Hưng Lộc-237HHL10
237HHL13,Thanh Hóa,Huyện Hậu Lộc,Xã Lộc Tân-237HHL13
237HHL16,Thanh Hóa,Huyện Hậu Lộc,Xã Ngư Lộc-237HHL16
206HTN06,Cao Bằng,Huyện Thông Nông,Xã Lương Can-206HTN06
206HTN09,Cao Bằng,Huyện Thông Nông,Xã Thanh Long-206HTN09
206TPC02,Cao Bằng,Thành phố Cao Bằng,Phường Duyệt Trung-206TPC02
206TPC07,Cao Bằng,Thành phố Cao Bằng,Phường Sông Hiến-206TPC07
206TPC10,Cao Bằng,Thành phố Cao Bằng,Xã Hưng Đạo-206TPC10
206HHA12,Cao Bằng,Huyện Hoà An,Xã Hoàng Tung-206HHA12
206HHA16,Cao Bằng,Huyện Hoà An,Xã Nam Tuấn-206HHA16
206HHA18,Cao Bằng,Huyện Hoà An,Xã Nguyễn Huệ-206HHA18
206HHL08,Cao Bằng,Huyện Hạ Lang,Xã Minh Long-206HHL08
206HHL13,Cao Bằng,Huyện Hạ Lang,Xã Việt Chu-206HHL13
206HHQ01,Cao Bằng,Huyện Hà Quảng,Thị trấn Xuân Hoà-206HHQ01
206HHQ05,Cao Bằng,Huyện Hà Quảng,Xã Hồng Sĩ-206HHQ05
206HHQ10,Cao Bằng,Huyện Hà Quảng,Xã Nội Thôn-206HHQ10
206HHQ13,Cao Bằng,Huyện Hà Quảng,Xã Sĩ Hai-206HHQ13
263HDL07,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp-263HDL07
205HVQ14,Lạng Sơn,Huyện Văn Quan,Xã Tràng Các-205HVQ14
205HVQ17,Lạng Sơn,Huyện Văn Quan,Xã Tri Lễ-205HVQ17
205HVQ22,Lạng Sơn,Huyện Văn Quan,Xã Vĩnh Lại-205HVQ22
205HTD02,Lạng Sơn,Huyện Tràng Định,Xã Bắc Ái-205HTD02
205HTD05,Lạng Sơn,Huyện Tràng Định,Xã Chí Minh-205HTD05
205HTD09,Lạng Sơn,Huyện Tràng Định,Xã Đoàn Kết-205HTD09
205HTD12,Lạng Sơn,Huyện Tràng Định,Xã Hùng Việt-205HTD12
205HTD15,Lạng Sơn,Huyện Tràng Định,Xã Kim Đồng-205HTD15
205HTD19,Lạng Sơn,Huyện Tràng Định,Xã Tân Tiến-205HTD19
205HTD22,Lạng Sơn,Huyện Tràng Định,Xã Trung Thành-205HTD22
205HVL05,Lạng Sơn,Huyện Văn Lãng,Xã Hoàng Văn Thụ-205HVL05
260TPK03,Kon Tum,Thành phố Kon Tum,Phường Ngô Mây-260TPK03
260TPK07,Kon Tum,Thành phố Kon Tum,Phường Thắng Lợi-260TPK07
214TPL12,Lào Cai,Thành phố Lào Cai,Phường Xuân Tăng-214TPL12
214TPL15,Lào Cai,Thành phố Lào Cai,Xã Hợp Thành-214TPL15
272HDH20,Long An,Huyện Đức Hòa,Xã Đức Hòa Hạ-272HDH20
272HCT03,Long An,Huyện Châu Thành(LA),Xã Bình Quới-272HCT03
272HCT06,Long An,Huyện Châu Thành(LA),Xã Hoà Phú-272HCT06
272HCT09,Long An,Huyện Châu Thành(LA),Xã Phước Tân Hưng-272HCT09
228HÝY31,Nam Định,Huyện Ý Yên,Xã Yên Trung-228HÝY31
228TPN03,Nam Định,Thành phố Nam Định,Phường Cửa Nam-228TPN03
233HTP17,Quảng Trị,Huyện Triệu Phong,Triệu Trạch-233HTP17
233HVL02,Quảng Trị,Huyện Vĩnh Linh,Bến Quan (thị trấn)-233HVL02
233HVL06,Quảng Trị,Huyện Vĩnh Linh,Vĩnh Hà-233HVL06
233HVL09,Quảng Trị,Huyện Vĩnh Linh,Vĩnh Khê-233HVL09
233HVL12,Quảng Trị,Huyện Vĩnh Linh,Vĩnh Long-233HVL12
233HVL17,Quảng Trị,Huyện Vĩnh Linh,Vĩnh Thạch-233HVL17
233HVL20,Quảng Trị,Huyện Vĩnh Linh,Vĩnh Thuỷ-233HVL20
233HCC01,Quảng Trị,Huyện Cồn Cỏ,Hàu Sen(thị trấn huyện lỵ)-233HCC01
233HCC08,Quảng Trị,Huyện Cồn Cỏ,Búp Sen-233HCC08
272HTH02,Long An,Huyện Tân Hưng,Xã Hưng Điền-272HTH02
272HTH05,Long An,Huyện Tân Hưng,Xã Hưng Thạnh-272HTH05
238HHN12,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Phúc-238HHN12
238HHN15,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Thắng-238HHN15
238HHN19,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Trung-238HHN19
238HHN22,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Yên Bắc-238HHN22
238HKS03,Nghệ An,Huyện Kỳ Sơn(NA),Xã Bảo Nam-238HKS03
238HYT36,Nghệ An,Huyện Yên Thành,Xã Văn Thành-238HYT36
024HTO02,Hà Nội,Huyện Thanh Oai,Xã Bích Hòa-024HTO02
218HLS01,Hòa Bình,Huyện Lương Sơn,Thị trấn Lương Sơn-218HLS01
271HDP05,Bình Phước,Huyện Đồng Phú,Xã Tân Hưng-271HDP05
028HNB06,Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước-028HNB06
028Q1003,Hồ Chí Minh,Quận 10,Phường 3-028Q1003
028Q1006,Hồ Chí Minh,Quận 10,Phường 6-028Q1006
028Q1010,Hồ Chí Minh,Quận 10,Phường 10-028Q1010
028Q1014,Hồ Chí Minh,Quận 10,Phường 14-028Q1014
028Q1103,Hồ Chí Minh,Quận 11,Phường 3-028Q1103
028Q1203,Hồ Chí Minh,Quận 12,Phường Hiệp Thành-028Q1203
028Q1205,Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận-028Q1205
296HCT12,An Giang,Huyện Châu Thành(AG),Xã Vĩnh Nhuận-296HCT12
296HPT02,An Giang,Huyện Phú Tân(AG),Thị trấn Chợ Vàm-296HPT02
296HPT06,An Giang,Huyện Phú Tân(AG),Xã Long Hòa-296HPT06
296HPT09,An Giang,Huyện Phú Tân(AG),Xã Phú Hiệp-296HPT09
296HPT13,An Giang,Huyện Phú Tân(AG),Xã Phú Thành-296HPT13
296HPT18,An Giang,Huyện Phú Tân(AG),Xã Tân Trung-296HPT18
296HTB11,An Giang,Huyện Tịnh Biên,Xã Tân Lợi-296HTB11
296HTS01,An Giang,Huyện Thoại Sơn,Thị trấn Núi Sập[3]-296HTS01
296HTS04,An Giang,Huyện Thoại Sơn,Xã An Bình-296HTS04
204HTY17,Bắc Giang,Huyện Tân Yên,Xã Phúc Hòa-204HTY17
206HHQ19,Cao Bằng,Huyện Hà Quảng,Xã Vần Dính-206HHQ19
206HNB02,Cao Bằng,Huyện Nguyên Bình,Thị trấn Tĩnh Túc-206HNB02
236QLC05,Đà Nẵng,Quận Liên Chiểu,Phường Hòa Hiệp Bắc-236QLC05
236HHV02,Đà Nẵng,Huyện Hòa Vang,Xã Hoà Châu-236HHV02
236HHV05,Đà Nẵng,Huyện Hòa Vang,Xã Hoà Nhơn-236HHV05
236HHV08,Đà Nẵng,Huyện Hòa Vang,Xã Hoà Phú-236HHV08
236QCL01,Đà Nẵng,Quận Cẩm Lệ,Phường Khuê Trung-236QCL01
236QCL05,Đà Nẵng,Quận Cẩm Lệ,Phường Hòa Phát-236QCL05
236QHC01,Đà Nẵng,Quận Hải Châu,Phường Bình Hiên-236QHC01
236QHC05,Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc-236QHC05
237HHT04,Thanh Hóa,Huyện Hà Trung,Xã Hà Châu-237HHT04
237HHT08,Thanh Hóa,Huyện Hà Trung,Xã Hà Hải-237HHT08
271HPR05,Bình Phước,Huyện Phú Riềng,Xã Long Hà-271HPR05
271HPR08,Bình Phước,Huyện Phú Riềng,Xã Phú Riềng-271HPR08
271TXB01,Bình Phước,Thị xã Bình Long,Phường An Lộc-271TXB01
271TXB04,Bình Phước,Thị xã Bình Long,Phường Phú Thịnh-271TXB04
271TXD02,Bình Phước,Thị xã Đồng Xoài,Phường Tân Đồng-271TXD02
271TXD05,Bình Phước,Thị xã Đồng Xoài,Phường Tân Xuân-271TXD05
252TPP18,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành-252TPP18
232HBT15,Quảng Bình,Huyện Bố Trạch,Xã Lý Trạch-232HBT15
232HBT18,Quảng Bình,Huyện Bố Trạch,Xã Nhân Trạch-232HBT18
232HBT22,Quảng Bình,Huyện Bố Trạch,Xã Sơn Lộc-232HBT22
232HBT25,Quảng Bình,Huyện Bố Trạch,Xã Tây Trạch-232HBT25
232HBT29,Quảng Bình,Huyện Bố Trạch,Xã Vạn Trạch-232HBT29
232HLT01,Quảng Bình,Huyện Lệ Thủy,Thị trấn Kiến Giang-232HLT01
232HLT06,Quảng Bình,Huyện Lệ Thủy,Xã Hoa Thủy-232HLT06
232HLT09,Quảng Bình,Huyện Lệ Thủy,Xã Kim Thủy-232HLT09
205HBG03,Lạng Sơn,Huyện Bình Gia,Xã Hòa Bình-205HBG03
205HBG06,Lạng Sơn,Huyện Bình Gia,Xã Hồng Phong-205HBG06
205HBG10,Lạng Sơn,Huyện Bình Gia,Xã Mông An-205HBG10
228HNT04,Nam Định,Huyện Nam Trực,Xã Đồng Sơn-228HNT04
228HNT08,Nam Định,Huyện Nam Trực,Xã Nam Hải-228HNT08
228HNT12,Nam Định,Huyện Nam Trực,Xã Nam Lợi-228HNT12
228HNT15,Nam Định,Huyện Nam Trực,Xã Nam Thắng-228HNT15
228HNT19,Nam Định,Huyện Nam Trực,Xã Nghĩa An-228HNT19
238HCC05,Nghệ An,Huyện Con Cuông,Xã Châu Khê-238HCC05
238HCC09,Nghệ An,Huyện Con Cuông,Xã Lục Dạ-238HCC09
238HCC12,Nghệ An,Huyện Con Cuông,Xã Thạch Ngàn-238HCC12
238HDC04,Nghệ An,Huyện Diễn Châu,Xã Diễn Bình-238HDC04
024HTO05,Hà Nội,Huyện Thanh Oai,Xã Cao Viên-024HTO05
024HTO09,Hà Nội,Huyện Thanh Oai,Xã Hồng Dương-024HTO09
024HTO12,Hà Nội,Huyện Thanh Oai,Xã Liên Châu-024HTO12
024HTO16,Hà Nội,Huyện Thanh Oai,Xã Tân Ước-024HTO16
024HTO19,Hà Nội,Huyện Thanh Oai,Xã Thanh Thùy-024HTO19
024HTT02,Hà Nội,Huyện Thanh Trì,Xã Thanh Liệt-024HTT02
024HTT06,Hà Nội,Huyện Thanh Trì,Xã Tam Hiệp-024HTT06
297HCT08,Kiên Giang,Huyện Châu Thành(KG),Xã Minh Hòa-297HCT08
260HDG01,Kon Tum,Huyện Đắk Glei,Thị trấn Đắk Glei-260HDG01
214HBT15,Lào Cai,Huyện Bảo Thắng,Xã Xuân Quang-214HBT15
214HBX03,Lào Cai,Huyện Bát Xát,Xã A Mú Sung-214HBX03
214HBX06,Lào Cai,Huyện Bát Xát,Xã Bản Xèo-214HBX06
214HBX10,Lào Cai,Huyện Bát Xát,Xã Dền Thàng-214HBX10
214HBX15,Lào Cai,Huyện Bát Xát,Xã Ngải Thầu-214HBX15
214HBX19,Lào Cai,Huyện Bát Xát,Xã Sàng Ma Sáo-214HBX19
277HLG01,Đồng Tháp,Huyện Lai Vung,Thị trấn Lai Vung-277HLG01
277HLG07,Đồng Tháp,Huyện Lai Vung,Xã Phong Hòa-277HLG07
277HLG11,Đồng Tháp,Huyện Lai Vung,Xã Tân Thành-277HLG11
277HLV05,Đồng Tháp,Huyện Lấp Vò,Xã Định Yên-277HLV05
277HLV08,Đồng Tháp,Huyện Lấp Vò,Xã Long Hưng B-277HLV08
204HTY20,Bắc Giang,Huyện Tân Yên,Xã Quế Nham-204HTY20
204HVY01,Bắc Giang,Huyện Việt Yên,Thị trấn Bích Động-204HVY01
204HVY04,Bắc Giang,Huyện Việt Yên,Xã Hoàng Ninh-204HVY04
204HVY08,Bắc Giang,Huyện Việt Yên,Xã Nghĩa Trung-204HVY08
028QQ108,Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh-028QQ108
028QQ202,Hồ Chí Minh,Quận 2,Phường An Khánh-028QQ202
028QQ206,Hồ Chí Minh,Quận 2,Phường Bình Trưng Đông-028QQ206
028QQ209,Hồ Chí Minh,Quận 2,Phường Thảo Điền-028QQ209
028QQ303,Hồ Chí Minh,Quận 3,Phường 3-028QQ303
028QQ306,Hồ Chí Minh,Quận 3,Phường 6-028QQ306
028QQ311,Hồ Chí Minh,Quận 3,Phường 11-028QQ311
028HBC02,Hồ Chí Minh,Huyện Bình Chánh,Xã An Phú Tây-028HBC02
028HBC06,Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước-028HBC06
028HBC15,Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc A-028HBC15
028HCC03,Hồ Chí Minh,Huyện Củ Chi,Xã An Phú-028HCC03
028HCC06,Hồ Chí Minh,Huyện Củ Chi,Xã Nhuận Đức-028HCC06
028HCC10,Hồ Chí Minh,Huyện Củ Chi,Xã Phước Hiệp-028HCC10
028HCC13,Hồ Chí Minh,Huyện Củ Chi,Xã Tân An Hội-028HCC13
028HCC17,Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội-028HCC17
252HDL09,Bình Thuận,Huyện Đức Linh,Xã Nam Chính-252HDL09
252HHN09,Bình Thuận,Huyện Hàm Tân,Xã Tân Xuân-252HHN09
252HTL10,Bình Thuận,Huyện Tánh Linh,Xã Huy Khiêm-252HTL10
292QNK09,Cần Thơ,Quận Ninh Kiều,Phường Cái Khế-292QNK09
292QNK12,Cần Thơ,Quận Ninh Kiều,Phường Thới Bình-292QNK12
292QÔM04,Cần Thơ,Quận Ô Môn,Phường Thới An-292QÔM04
292QÔM07,Cần Thơ,Quận Ô Môn,Phường Trường Lạc-292QÔM07
206HBL06,Cao Bằng,Huyện Bảo Lạc,Xã Hồng An-206HBL06
206HBL09,Cao Bằng,Huyện Bảo Lạc,Xã Hưng Thịnh-206HBL09
206HBL14,Cao Bằng,Huyện Bảo Lạc,Xã Sơn Lập-206HBL14
206HBL17,Cao Bằng,Huyện Bảo Lạc,Xã Xuân Trường-206HBL17
206HBM04,Cao Bằng,Huyện Bảo Lâm(CB),Xã Mông Ân-206HBM04
206HQU11,Cao Bằng,Huyện Quảng Uyên,Xã Ngọc Động-206HQU11
206HQU16,Cao Bằng,Huyện Quảng Uyên,Xã Quốc Phong-206HQU16
206HTA02,Cao Bằng,Huyện Thạch An,Xã Canh Tân-206HTA02
206HTA15,Cao Bằng,Huyện Thạch An,Xã Trọng Con-206HTA15
206HTK02,Cao Bằng,Huyện Trùng Khánh,Xã Cảnh Tiên-206HTK02
206HTK06,Cao Bằng,Huyện Trùng Khánh,Xã Đình Minh-206HTK06
206HTK10,Cao Bằng,Huyện Trùng Khánh,Xã Khâm Thành-206HTK10
206HTK14,Cao Bằng,Huyện Trùng Khánh,Xã Ngọc Côn-206HTK14
238HDC07,Nghệ An,Huyện Diễn Châu,Xã Diễn Đồng-238HDC07
238HDC11,Nghệ An,Huyện Diễn Châu,Xã Diễn Hoàng-238HDC11
238HDC14,Nghệ An,Huyện Diễn Châu,Xã Diễn Kim-238HDC14
259HBÁ01,Ninh Thuận,Huyện Bác Ái,Xã Phước Bình-259HBÁ01
272HBL09,Long An,Huyện Bến Lức,Xã Phước Lợi-272HBL09
272HBL13,Long An,Huyện Bến Lức,Xã Thạnh Hoà-272HBL13
272HCD01,Long An,Huyện Cần Đước,Thị trấn Cần Đước-272HCD01
238HNN18,Nghệ An,Huyện Nam Đàn,Xã Nam Thanh-238HNN18
238HNN20,Nghệ An,Huyện Nam Đàn,Xã Nam Trung-238HNN20
238HNN24,Nghệ An,Huyện Nam Đàn,Xã Xuân Lâm-238HNN24
238HQC04,Nghệ An,Huyện Quỳ Châu,Xã Châu Hạnh-238HQC04
238HQC07,Nghệ An,Huyện Quỳ Châu,Xã Châu Nga-238HQC07
263HDL14,Lâm Đồng,Huyện Di Linh,Xã Sơn Điền-263HDL14
263HDL18,Lâm Đồng,Huyện Di Linh,Xã Tân Nghĩa-263HDL18
263HDR04,Lâm Đồng,Huyện Đam Rông,Xã Đạ Rsal-263HDR04
263HDR07,Lâm Đồng,Huyện Đam Rông,Xã Phi Liêng-263HDR07
263HDT02,Lâm Đồng,Huyện Đạ Tẻh,Xã An Nhơn-263HDT02
263HDT09,Lâm Đồng,Huyện Đạ Tẻh,Xã Quảng Trị-263HDT09
263HLD01,Lâm Đồng,Huyện Lạc Dương,Thị trấn Lạc Dương-263HLD01
263HLH01,Lâm Đồng,Huyện Lâm Hà,Thị trấn Đinh Văn-263HLH01
277HTB01,Đồng Tháp,Huyện Thanh Bình,Thị trấn Thanh Bình-277HTB01
277HTB05,Đồng Tháp,Huyện Thanh Bình,Xã Phú Lợi-277HTB05
277HTB09,Đồng Tháp,Huyện Thanh Bình,Xã Tân Long-277HTB09
220HBG15,Hải Dương,Huyện Bình Giang,Xã Thúc Kháng-220HBG15
220HBG18,Hải Dương,Huyện Bình Giang,Xã Vĩnh Tuy-220HBG18
220HCG02,Hải Dương,Huyện Cẩm Giàng,Thị trấn Cẩm Giàng-220HCG02
220HCG08,Hải Dương,Huyện Cẩm Giàng,Xã Cẩm Hưng-220HCG08
262HKN06,Đắk Lắk,Huyện Krông Năng,Xã Ea Puk-262HKN06
262HKN09,Đắk Lắk,Huyện Krông Năng,Xã Ea Tóh-262HKN09
262HKP01,Đắk Lắk,Huyện Krông Pắc,Thị trấn Phước An-262HKP01
262HKP08,Đắk Lắk,Huyện Krông Pắc,Xã Ea Uy-262HKP08
220HNS08,Hải Dương,Huyện Nam Sách,Xã Hồng Phong-220HNS08
220HNS11,Hải Dương,Huyện Nam Sách,Xã Nam Chính-220HNS11
220HNS16,Hải Dương,Huyện Nam Sách,Xã Phú Điền-220HNS16
220HNS19,Hải Dương,Huyện Nam Sách,Xã Thanh Quang-220HNS19
220HTH04,Hải Dương,Huyện Thanh Hà,Xã Hồng Lạc-220HTH04
220HTH08,Hải Dương,Huyện Thanh Hà,Xã Quyết Thắng-220HTH08
220HTH11,Hải Dương,Huyện Thanh Hà,Xã Thanh An-220HTH11
220HTH15,Hải Dương,Huyện Thanh Hà,Xã Thanh Hồng-220HTH15
214HBY07,Lào Cai,Huyện Bảo Yên,Xã Long Phúc-214HBY07
028HCC20,Hồ Chí Minh,Huyện Củ Chi,Xã Trung Lập Hạ-028HCC20
028HCG01,Hồ Chí Minh,Huyện Cần Giờ,Thị trấn Cần Thạnh-028HCG01
028HHM09,Hồ Chí Minh,Huyện Hóc Môn,Xã Thới Tam Thôn-028HHM09
028HNB01,Hồ Chí Minh,Huyện Nhà Bè,Thị trấn Nhà Bè-028HNB01
028HNB05,Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển-028HNB05
028QTP11,Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa-028QTP11
218HKB10,Hòa Bình,Huyện Kim Bôi,Xã Hùng Tiến-218HKB10
218HKB14,Hòa Bình,Huyện Kim Bôi,Xã Kim Tiến-218HKB14
218HKB17,Hòa Bình,Huyện Kim Bôi,Xã Mị Hòa-218HKB17
218HLN02,Hòa Bình,Huyện Lạc Sơn,Xã Ân Nghĩa-218HLN02
218HKS05,Hòa Bình,Huyện Kỳ Sơn(HB),Xã Hợp Thành-218HKS05
218HLN07,Hòa Bình,Huyện Lạc Sơn,Xã Chí Thiện-218HLN07
218HLN11,Hòa Bình,Huyện Lạc Sơn,Xã Miền Đồi-218HLN11
218HLN14,Hòa Bình,Huyện Lạc Sơn,Xã Ngọc Sơn-218HLN14
218HLN17,Hòa Bình,Huyện Lạc Sơn,Xã Phúc Tuy-218HLN17
218HLN22,Hòa Bình,Huyện Lạc Sơn,Xã Tự Do-218HLN22
218HKS09,Hòa Bình,Huyện Kỳ Sơn(HB),Xã Phúc Tiến-218HKS09
204HYD03,Bắc Giang,Huyện Yên Dũng,Xã Cảnh Thụy-204HYD03
204HYD06,Bắc Giang,Huyện Yên Dũng,Xã Đức Giang-204HYD06
204HYD09,Bắc Giang,Huyện Yên Dũng,Xã Lão Hộ-204HYD09
206HTK18,Cao Bằng,Huyện Trùng Khánh,Xã Thân Giáp-206HTK18
206HTL02,Cao Bằng,Huyện Trà Lĩnh,Xã Cao Chương-206HTL02
206HTL06,Cao Bằng,Huyện Trà Lĩnh,Xã Quang Trung-206HTL06
252TPP13,Bình Thuận,Thành phố Phan Thiết,Phường Thanh Hải-252TPP13
252TXL03,Bình Thuận,Thị xã La Gi,Phường Tân An-252TXL03
252TXL06,Bình Thuận,Thị xã La Gi,Xã Tân Phước-252TXL06
290HCN02,Cà Mau,Huyện Cái Nước,Xã Đông Hưng-290HCN02
290HCN05,Cà Mau,Huyện Cái Nước,Xã Hưng Mỹ-290HCN05
290HCN10,Cà Mau,Huyện Cái Nước,Xã Thạnh Phú-290HCN10
290HDD01,Cà Mau,Huyện Đầm Dơi,Thị trấn Đầm Dơi-290HDD01
290HDD05,Cà Mau,Huyện Đầm Dơi,Xã Quách Phẩm Bắc-290HDD05
290HNC03,Cà Mau,Huyện Năm Căn,Xã Hàm Rồng-290HNC03
290HNC06,Cà Mau,Huyện Năm Căn,Xã Lâm Hải-290HNC06
290HNC08,Cà Mau,Huyện Năm Căn,Xã Tam Giang Đông-290HNC08
290HNH06,Cà Mau,Huyện Ngọc Hiển,Xã Viên An-290HNH06
290HPT01,Cà Mau,Huyện Phú Tân(CM),Thị trấn Cái Đôi Vàm-290HPT01
290HPT05,Cà Mau,Huyện Phú Tân(CM),Xã Phú Thuận-290HPT05
290HTB01,Cà Mau,Huyện Thới Bình,Thị trấn Thới Bình-290HTB01
290HTB04,Cà Mau,Huyện Thới Bình,Xã Hồ Thị Kỷ-290HTB04
228HTN09,Nam Định,Huyện Trực Ninh,Xã Trực Hùng-228HTN09
228HTN12,Nam Định,Huyện Trực Ninh,Xã Trực Phú-228HTN12
228HTN17,Nam Định,Huyện Trực Ninh,Xã Trực Thanh-228HTN17
228HTN20,Nam Định,Huyện Trực Ninh,Xã Trung Đông-228HTN20
228HVB03,Nam Định,Huyện Vụ Bản,Xã Đại An-228HVB03
229HKS13,Ninh Bình,Huyện Kim Sơn,Xã Kim Đông-229HKS13
229HKS17,Ninh Bình,Huyện Kim Sơn,Xã Kim Trung-229HKS17
229HKS21,Ninh Bình,Huyện Kim Sơn,Xã Quang Thiện-229HKS21
229HKS24,Ninh Bình,Huyện Kim Sơn,Xã Văn Hải-229HKS24
297HAB05,Kiên Giang,Huyện An Biên,Xã Hưng Yên-297HAB05
297HAM01,Kiên Giang,Huyện An Minh,Thị trấn Thứ Mười Một-297HAM01
297HVT05,Kiên Giang,Huyện Vĩnh Thuận,Xã Vĩnh Thuận-297HVT05
297HUM01,Kiên Giang,Huyện U Minh Thượng,Xã Thạnh Yên-297HUM01
297HAB03,Kiên Giang,Huyện An Biên,Xã Tây Yên A-297HAB03
297HAM02,Kiên Giang,Huyện An Minh,Xã Thuận Hòa-297HAM02
